"TOA5","CR1000","CR1000","84842","CR1000.Std.31.02","CPU:Med_Polvo_3940B.CR1","28391","Data1S3940"
"TIMESTAMP","RECORD","rmclatitude","rmcin_s_ind","ggalongitude","ggae_w_ind","PM1","PM25","PM10","TPS","Batt_Volt_Min","Velocidad","ggaaltitude","ggaaltutudeunits","camino"
"TS","RN","","","","","part/CC","part/CC","part/CC","ug/m3","Volts","m/s","","",""
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Min","Smp","Smp","Smp","Smp"

"2023-10-18 11:28:20",802838,"2327.9051","S","06931.9527","W",49.3,86,100.7,3392,13.73,10.49,"1858.4","M",1
"2023-10-18 11:28:21",802839,"2327.8994","S","06931.9526","W",36.3,65.1,76.9,3118,13.74,10.29,"1858.8","M",1
"2023-10-18 11:28:22",802840,"2327.8939","S","06931.9524","W",37.4,65.6,78.6,6528,13.7,10.24,"1859.3","M",1
"2023-10-18 11:28:23",802841,"2327.8883","S","06931.9524","W",29.5,50.5,59.2,2200,13.71,10.29,"1859.8","M",1
"2023-10-18 11:28:24",802842,"2327.8827","S","06931.9524","W",39.4,71.3,87.4,6528,13.71,10.49,"1860.2","M",1
"2023-10-18 11:28:25",802843,"2327.8770","S","06931.9525","W",56.3,104.1,125.7,6528,13.74,10.6,"1860.6","M",1
"2023-10-18 11:28:26",802844,"2327.8712","S","06931.9527","W",141.2,263.9,319.1,6528,13.73,10.65,"1861.0","M",1
"2023-10-18 11:28:27",802845,"2327.8654","S","06931.9528","W",163.5,298.6,359.2,6528,13.71,10.6,"1861.4","M",1
"2023-10-18 11:28:28",802846,"2327.8596","S","06931.9528","W",118.8,215.6,253.1,6528,13.72,10.75,"1861.7","M",1
"2023-10-18 11:28:29",802847,"2327.8537","S","06931.9527","W",73,132.9,159.5,6528,13.71,10.7,"1861.9","M",1
"2023-10-18 11:28:30",802848,"2327.8480","S","06931.9525","W",57.6,102.9,118.1,6528,13.73,10.49,"1862.3","M",1
"2023-10-18 11:28:31",802849,"2327.8424","S","06931.9523","W",52.6,92.9,113.1,3497,13.71,10.19,"1862.9","M",1
"2023-10-18 11:28:32",802850,"2327.8368","S","06931.9521","W",59.1,106.2,129.3,6528,13.76,10.29,"1863.5","M",1
"2023-10-18 11:28:33",802851,"2327.8312","S","06931.9519","W",66.6,115.9,141.8,6528,13.73,10.49,"1863.9","M",1
"2023-10-18 11:28:34",802852,"2327.8254","S","06931.9517","W",61.7,109.3,130.8,6528,13.72,10.49,"1864.2","M",1
"2023-10-18 11:28:35",802853,"2327.8198","S","06931.9515","W",53.4,92.6,109.7,3448,13.75,10.49,"1864.8","M",1
"2023-10-18 11:28:36",802854,"2327.8141","S","06931.9514","W",40,67.2,77.4,2836,13.75,10.44,"1865.4","M",1
"2023-10-18 11:28:37",802855,"2327.8085","S","06931.9514","W",27.9,48.6,56.3,2697,13.74,10.34,"1866.1","M",1
"2023-10-18 11:28:38",802856,"2327.8029","S","06931.9512","W",24.9,44,52.3,2355,13.72,10.34,"1866.8","M",1
"2023-10-18 11:28:39",802857,"2327.7973","S","06931.9510","W",26.5,45,52.9,2279,13.72,10.29,"1867.4","M",1
"2023-10-18 11:28:40",802858,"2327.7918","S","06931.9507","W",31.2,53.4,64.6,2407,13.75,10.19,"1868.3","M",1
"2023-10-18 11:28:41",802859,"2327.7863","S","06931.9505","W",30,55.6,67,6528,13.69,10.03,"1869.3","M",1
"2023-10-18 11:28:42",802860,"2327.7809","S","06931.9500","W",35.6,62,74.4,2750,13.72,9.88,"1870.5","M",1
"2023-10-18 11:28:43",802861,"2327.7756","S","06931.9490","W",25.8,46.8,57,2842,13.67,9.98,"1871.8","M",1
"2023-10-18 11:28:44",802862,"2327.7705","S","06931.9476","W",25.9,44.3,52.8,1294,13.65,9.41,"1872.8","M",1
"2023-10-18 11:28:45",802863,"2327.7659","S","06931.9460","W",20.3,37.3,45.4,3042,13.64,8.49,"1873.4","M",1
"2023-10-18 11:28:46",802864,"2327.7621","S","06931.9446","W",16.9,29.9,37.6,2284,13.69,6.688,"1873.6","M",1
"2023-10-18 11:28:47",802865,"2327.7592","S","06931.9434","W",20.3,34.7,42.3,2113,13.59,5.607,"1873.5","M",1
"2023-10-18 11:28:48",802866,"2327.7564","S","06931.9425","W",24.1,43,50.3,2814,13.65,5.247,"1873.3","M",1
"2023-10-18 11:28:49",802867,"2327.7540","S","06931.9418","W",22.4,40.6,51,1901,13.68,4.63,"1873.2","M",1
"2023-10-18 11:28:50",802868,"2327.7517","S","06931.9412","W",24.6,44.7,56.3,3140,13.62,4.167,"1873.1","M",1
"2023-10-18 11:28:51",802869,"2327.7498","S","06931.9404","W",24,46.7,57.1,2510,13.64,3.755,"1873.2","M",1
"2023-10-18 11:28:52",802870,"2327.7482","S","06931.9393","W",23.8,43.7,52.1,2348,13.67,3.498,"1873.1","M",1
"2023-10-18 11:28:53",802871,"2327.7470","S","06931.9380","W",18.7,35,43.8,1889,13.64,3.19,"1873.1","M",1
"2023-10-18 11:28:54",802872,"2327.7465","S","06931.9364","W",21,39.1,47.2,2374,13.62,2.881,"1873.1","M",1
"2023-10-18 11:28:55",802873,"2327.7466","S","06931.9347","W",17.1,34.6,43.4,2727,13.65,2.727,"1873.2","M",1
"2023-10-18 11:28:56",802874,"2327.7472","S","06931.9332","W",17.5,31.5,41,1965,13.7,2.521,"1873.2","M",1
"2023-10-18 11:28:57",802875,"2327.7483","S","06931.9323","W",14.4,27.6,37.8,2238,13.73,2.521,"1873.0","M",1
"2023-10-18 11:28:58",802876,"2327.7497","S","06931.9318","W",11.2,22.8,29.9,6528,13.67,2.469,"1873.0","M",1
"2023-10-18 11:28:59",802877,"2327.7512","S","06931.9318","W",9.9,19.5,26.6,2102,13.68,2.469,"1873.0","M",1
"2023-10-18 11:29:00",802878,"2327.7525","S","06931.9323","W",9.8,18.7,25.3,2372,13.67,2.366,"1872.9","M",1
"2023-10-18 11:29:01",802879,"2327.7535","S","06931.9331","W",6.4,12.5,15.1,1146,13.6,2.109,"1872.9","M",1
"2023-10-18 11:29:02",802880,"2327.7541","S","06931.9340","W",7.7,13.9,18.6,873,13.62,1.698,"1872.9","M",1
"2023-10-18 11:29:03",802881,"2327.7544","S","06931.9349","W",9.5,18.3,24.9,1914,13.69,1.183,"1872.9","M",1
"2023-10-18 11:29:04",802882,"2327.7544","S","06931.9353","W",16.2,31.7,44.1,6528,13.71,0,"1872.8","M",1
"2023-10-18 11:29:05",802883,"2327.7544","S","06931.9353","W",22.9,42.1,59.8,6528,13.73,0,"1872.8","M",1
"2023-10-18 11:29:06",802884,"2327.7544","S","06931.9355","W",48,95.2,130,6528,13.75,0,"1872.8","M",1
"2023-10-18 11:29:07",802885,"2327.7543","S","06931.9363","W",67.2,132.2,172.5,6528,13.78,1.852,"1872.8","M",1
"2023-10-18 11:29:08",802886,"2327.7539","S","06931.9376","W",24.9,47.3,61,6528,13.74,2.675,"1872.9","M",1
"2023-10-18 11:29:09",802887,"2327.7536","S","06931.9392","W",8.8,17.2,21.9,1188,13.77,3.087,"1872.9","M",1
"2023-10-18 11:29:10",802888,"2327.7536","S","06931.9411","W",4.8,9,10.6,673.2,13.77,3.395,"1873.0","M",1
"2023-10-18 11:29:11",802889,"2327.7544","S","06931.9431","W",6.9,12.7,15,602.4,13.75,3.704,"1873.1","M",1
"2023-10-18 11:29:12",802890,"2327.7559","S","06931.9447","W",32.8,69.1,95.4,6528,13.74,4.064,"1873.2","M",1
"2023-10-18 11:29:13",802891,"2327.7580","S","06931.9460","W",250.7,512.5,693.9,6528,13.76,4.476,"1873.3","M",1
"2023-10-18 11:29:14",802892,"2327.7605","S","06931.9469","W",190.3,384,509.8,6528,13.75,4.939,"1873.3","M",1
"2023-10-18 11:29:15",802893,"2327.7632","S","06931.9477","W",90.9,186.3,242.8,6528,13.78,5.093,"1873.3","M",1
"2023-10-18 11:29:16",802894,"2327.7659","S","06931.9485","W",75.8,148.6,197,6528,13.74,5.144,"1873.2","M",1
"2023-10-18 11:29:17",802895,"2327.7690","S","06931.9493","W",232.2,470.9,640.4,6528,13.76,6.379,"1873.1","M",1
"2023-10-18 11:29:18",802896,"2327.7732","S","06931.9503","W",257.3,532.5,704.2,6528,13.73,7.871,"1872.6","M",1
"2023-10-18 11:29:19",802897,"2327.7779","S","06931.9514","W",165.2,338.5,455.6,6528,13.74,9.31,"1871.7","M",1
"2023-10-18 11:29:20",802898,"2327.7832","S","06931.9524","W",107.9,217.7,294.7,6528,13.75,10.29,"1870.5","M",1
"2023-10-18 11:29:21",802899,"2327.7892","S","06931.9530","W",83.5,168.2,224,6528,13.74,11.06,"1869.3","M",1
"2023-10-18 11:29:22",802900,"2327.7954","S","06931.9536","W",97.2,191,256.8,6528,13.73,11.37,"1868.0","M",1
"2023-10-18 11:29:23",802901,"2327.8017","S","06931.9541","W",118.5,228.6,300.6,6528,13.76,11.68,"1867.0","M",1
"2023-10-18 11:29:24",802902,"2327.8082","S","06931.9546","W",135.6,257.6,337,6528,13.76,11.88,"1866.1","M",1
"2023-10-18 11:29:25",802903,"2327.8149","S","06931.9550","W",124.5,235.6,292.2,6528,13.75,12.04,"1865.3","M",1
"2023-10-18 11:29:26",802904,"2327.8215","S","06931.9555","W",112.6,205.8,256.6,6528,13.75,12.14,"1864.5","M",1
"2023-10-18 11:29:27",802905,"2327.8282","S","06931.9559","W",91.6,165.1,202.3,6528,13.74,12.14,"1863.9","M",1
"2023-10-18 11:29:28",802906,"2327.8348","S","06931.9562","W",102.6,184.3,221.8,6528,13.74,12.14,"1863.3","M",1
"2023-10-18 11:29:29",802907,"2327.8415","S","06931.9563","W",135.4,238.8,284.2,6528,13.75,12.14,"1862.7","M",1
"2023-10-18 11:29:30",802908,"2327.8481","S","06931.9564","W",117.6,204.4,242,6528,13.75,12.09,"1862.2","M",1
"2023-10-18 11:29:31",802909,"2327.8547","S","06931.9566","W",92.8,156.3,182.6,6528,13.72,12.09,"1861.6","M",1
"2023-10-18 11:29:32",802910,"2327.8612","S","06931.9568","W",75.1,129.2,151.8,6528,13.76,11.94,"1861.2","M",1
"2023-10-18 11:29:33",802911,"2327.8676","S","06931.9570","W",77.6,132.8,159.3,6528,13.75,11.68,"1860.8","M",1
"2023-10-18 11:29:34",802912,"2327.8740","S","06931.9573","W",77.4,131,156.3,6528,13.76,11.63,"1860.4","M",1
"2023-10-18 11:29:35",802913,"2327.8803","S","06931.9576","W",77.3,136.8,165.4,6528,13.71,11.63,"1859.9","M",1
"2023-10-18 11:29:36",802914,"2327.8865","S","06931.9578","W",83.1,147.2,173.6,6528,13.76,11.27,"1859.7","M",1
"2023-10-18 11:29:37",802915,"2327.8926","S","06931.9580","W",132.8,233.8,279.2,6528,13.77,11.01,"1859.4","M",1
"2023-10-18 11:29:38",802916,"2327.8985","S","06931.9581","W",207.7,369.7,444.9,6528,13.73,10.85,"1859.0","M",1
"2023-10-18 11:29:39",802917,"2327.9044","S","06931.9582","W",255.3,469.9,567.7,6528,13.76,10.7,"1858.5","M",1
"2023-10-18 11:29:40",802918,"2327.9101","S","06931.9582","W",275.7,493.8,597,6528,13.77,10.7,"1857.9","M",1
"2023-10-18 11:29:41",802919,"2327.9160","S","06931.9582","W",242.1,437.6,524.2,6528,13.73,11.11,"1857.4","M",1
"2023-10-18 11:29:42",802920,"2327.9222","S","06931.9582","W",368.2,672.2,819,6528,13.76,11.47,"1857.0","M",1
"2023-10-18 11:29:43",802921,"2327.9285","S","06931.9583","W",466.9,873,1046,6528,13.76,11.68,"1856.9","M",1
"2023-10-18 11:29:44",802922,"2327.9348","S","06931.9584","W",405.2,759.7,910,6528,13.75,11.88,"1856.8","M",1
"2023-10-18 11:29:45",802923,"2327.9413","S","06931.9585","W",329,600,712,6528,13.76,11.88,"1856.8","M",1
"2023-10-18 11:29:46",802924,"2327.9477","S","06931.9584","W",508.5,937,1138,6528,13.75,11.63,"1856.9","M",1
"2023-10-18 11:29:47",802925,"2327.9539","S","06931.9583","W",627.1,1180,1426,6528,13.78,11.21,"1856.9","M",1
"2023-10-18 11:29:48",802926,"2327.9598","S","06931.9582","W",589.2,1082,1301,6528,13.75,10.6,"1857.0","M",1
"2023-10-18 11:29:49",802927,"2327.9654","S","06931.9580","W",477,858,1027,6528,13.73,10.13,"1857.2","M",1
"2023-10-18 11:29:50",802928,"2327.9708","S","06931.9578","W",372,654.8,783.5,6528,13.74,9.67,"1857.4","M",1
"2023-10-18 11:29:51",802929,"2327.9759","S","06931.9576","W",265.6,464.2,542.5,6528,13.76,9.26,"1857.3","M",1
"2023-10-18 11:29:52",802930,"2327.9808","S","06931.9575","W",249.9,431,505,6528,13.73,8.85,"1857.3","M",1
"2023-10-18 11:29:53",802931,"2327.9854","S","06931.9574","W",381.4,689.5,828,6528,13.75,8.44,"1857.2","M",1
"2023-10-18 11:29:54",802932,"2327.9898","S","06931.9575","W",526.5,969,1163,6528,13.74,7.871,"1857.3","M",1
"2023-10-18 11:29:55",802933,"2327.9936","S","06931.9584","W",434.9,793.8,933,6528,13.74,7.202,"1857.4","M",1
"2023-10-18 11:29:56",802934,"2327.9970","S","06931.9600","W",297.1,527.6,615.2,6528,13.72,6.791,"1857.7","M",1
"2023-10-18 11:29:57",802935,"2327.9999","S","06931.9624","W",187.4,321.6,381.5,6528,13.75,6.791,"1857.9","M",1
"2023-10-18 11:29:58",802936,"2328.0022","S","06931.9656","W",126,223.9,262.5,6528,13.74,7.048,"1858.0","M",1
"2023-10-18 11:29:59",802937,"2328.0039","S","06931.9694","W",99.1,170.6,200.5,6528,13.73,7.357,"1857.9","M",1
"2023-10-18 11:30:00",802938,"2328.0051","S","06931.9737","W",84.2,150.9,180.3,6528,13.73,7.871,"1857.6","M",1
"2023-10-18 11:30:01",802939,"2328.0059","S","06931.9785","W",81.1,142.5,168.8,6528,13.77,8.44,"1857.3","M",1
"2023-10-18 11:30:02",802940,"2328.0065","S","06931.9837","W",66.8,118,142,6528,13.75,9.11,"1856.8","M",1
"2023-10-18 11:30:03",802941,"2328.0072","S","06931.9893","W",58.6,109.3,130.4,6528,13.76,9.83,"1856.3","M",1
"2023-10-18 11:30:04",802942,"2328.0078","S","06931.9953","W",57.3,103.4,123.7,6528,13.76,10.29,"1855.8","M",1
"2023-10-18 11:30:05",802943,"2328.0084","S","06932.0014","W",52.2,94.2,115.6,6528,13.76,10.34,"1855.3","M",1
"2023-10-18 11:30:06",802944,"2328.0089","S","06932.0076","W",58.6,104.5,126.1,6528,13.73,10.39,"1854.8","M",1
"2023-10-18 11:30:07",802945,"2328.0094","S","06932.0137","W",54.1,90,106.1,6528,13.75,10.34,"1854.4","M",1
"2023-10-18 11:30:08",802946,"2328.0101","S","06932.0197","W",37.3,66.9,79.7,6528,13.7,10.08,"1854.0","M",1
"2023-10-18 11:30:09",802947,"2328.0111","S","06932.0255","W",43.2,77.8,92.9,6528,13.72,9.88,"1853.6","M",1
"2023-10-18 11:30:10",802948,"2328.0124","S","06932.0311","W",46.1,85.5,105.9,6528,13.71,9.72,"1853.2","M",1
"2023-10-18 11:30:11",802949,"2328.0141","S","06932.0364","W",52.3,96.9,117.3,6528,13.71,9.36,"1852.7","M",1
"2023-10-18 11:30:12",802950,"2328.0160","S","06932.0413","W",54.3,94.3,114.5,6528,13.73,8.49,"1852.3","M",1
"2023-10-18 11:30:13",802951,"2328.0180","S","06932.0454","W",50.2,84.1,102.6,6528,13.7,7.717,"1852.0","M",1
"2023-10-18 11:30:14",802952,"2328.0204","S","06932.0490","W",46.7,84.3,102.8,6528,13.66,7.408,"1851.9","M",1
"2023-10-18 11:30:15",802953,"2328.0230","S","06932.0520","W",46.3,80.1,94.8,2852,13.61,6.533,"1851.6","M",1
"2023-10-18 11:30:16",802954,"2328.0254","S","06932.0542","W",47.3,82.7,99.5,6528,13.65,5.042,"1851.3","M",1
"2023-10-18 11:30:17",802955,"2328.0272","S","06932.0554","W",54.7,93.3,111.5,6528,13.67,3.241,"1851.0","M",1
"2023-10-18 11:30:18",802956,"2328.0282","S","06932.0559","W",69.2,134.2,170.9,6528,13.68,1.44,"1850.8","M",1
"2023-10-18 11:30:19",802957,"2328.0286","S","06932.0560","W",113,226.8,293.2,6528,13.7,0,"1850.8","M",1
"2023-10-18 11:30:20",802958,"2328.0286","S","06932.0560","W",148.1,306.3,414.1,6528,13.67,0,"1850.7","M",1
"2023-10-18 11:30:21",802959,"2328.0289","S","06932.0561","W",199.6,419.9,572.1,6528,13.68,0,"1850.6","M",1
"2023-10-18 11:30:22",802960,"2328.0300","S","06932.0561","W",200.6,414.1,567,6528,13.69,2.675,"1850.6","M",1
"2023-10-18 11:30:23",802961,"2328.0317","S","06932.0557","W",101.9,217.7,294.6,6528,13.74,3.704,"1850.5","M",1
"2023-10-18 11:30:24",802962,"2328.0336","S","06932.0544","W",45.8,97.6,132.2,6528,13.76,4.476,"1850.5","M",1
"2023-10-18 11:30:25",802963,"2328.0351","S","06932.0517","W",28.5,58.4,76.1,6528,13.73,5.402,"1850.6","M",1
"2023-10-18 11:30:26",802964,"2328.0360","S","06932.0480","W",25.9,55.8,75.9,6528,13.77,6.482,"1850.8","M",1
"2023-10-18 11:30:27",802965,"2328.0359","S","06932.0436","W",43.7,97.1,132.9,6528,13.73,7.408,"1851.1","M",1
"2023-10-18 11:30:28",802966,"2328.0346","S","06932.0388","W",78.8,173.9,251.3,6528,13.71,8.39,"1851.5","M",1
"2023-10-18 11:30:29",802967,"2328.0332","S","06932.0336","W",86,194.7,266.7,6528,13.73,9.05,"1852.0","M",1
"2023-10-18 11:30:30",802968,"2328.0320","S","06932.0280","W",82.6,182.9,254.5,6528,13.76,9.47,"1852.5","M",1
"2023-10-18 11:30:31",802969,"2328.0309","S","06932.0223","W",64.5,136.3,183.1,6528,13.73,9.83,"1853.2","M",1
"2023-10-18 11:30:32",802970,"2328.0301","S","06932.0166","W",57.1,118,157.2,6528,13.73,9.31,"1853.8","M",1
"2023-10-18 11:30:33",802971,"2328.0294","S","06932.0111","W",61.3,124.6,161.1,6528,13.74,8.95,"1854.5","M",1
"2023-10-18 11:30:34",802972,"2328.0285","S","06932.0056","W",83.9,170.4,218.1,6528,13.75,9.57,"1855.2","M",1
"2023-10-18 11:30:35",802973,"2328.0274","S","06931.9997","W",108.3,211.8,268.9,6528,13.78,10.49,"1855.7","M",1
"2023-10-18 11:30:36",802974,"2328.0263","S","06931.9933","W",122,237.4,300.6,6528,13.76,11.16,"1856.1","M",1
"2023-10-18 11:30:37",802975,"2328.0252","S","06931.9866","W",131.5,250.5,315.5,6528,13.74,11.63,"1856.5","M",1
"2023-10-18 11:30:38",802976,"2328.0240","S","06931.9797","W",118,223.5,278.5,6528,13.75,11.94,"1856.9","M",1
"2023-10-18 11:30:39",802977,"2328.0228","S","06931.9726","W",103.3,187.8,230.7,6528,13.81,12.14,"1857.4","M",1
"2023-10-18 11:30:40",802978,"2328.0216","S","06931.9655","W",87.1,156.3,192.3,6528,13.78,12.4,"1857.9","M",1
"2023-10-18 11:30:41",802979,"2328.0204","S","06931.9581","W",94.8,174.2,210,6528,13.75,12.6,"1858.3","M",1
"2023-10-18 11:30:42",802980,"2328.0191","S","06931.9506","W",141.4,255.2,312.3,6528,13.72,12.91,"1858.5","M",1
"2023-10-18 11:30:43",802981,"2328.0178","S","06931.9430","W",174.2,317.7,382.3,6528,13.76,13.27,"1858.7","M",1
"2023-10-18 11:30:44",802982,"2328.0164","S","06931.9352","W",161.8,287.6,343.9,6528,13.76,13.48,"1859.1","M",1
"2023-10-18 11:30:45",802983,"2328.0151","S","06931.9274","W",125,218.4,258.8,6528,13.73,13.32,"1859.7","M",1
"2023-10-18 11:30:46",802984,"2328.0138","S","06931.9198","W",119.3,210.7,243.5,6528,13.71,12.96,"1860.4","M",1
"2023-10-18 11:30:47",802985,"2328.0125","S","06931.9124","W",137.2,249.1,296.6,6528,13.69,12.71,"1861.0","M",1
"2023-10-18 11:30:48",802986,"2328.0111","S","06931.9050","W",153.7,274.3,331.5,6528,13.71,12.5,"1861.5","M",1
"2023-10-18 11:30:49",802987,"2328.0098","S","06931.8978","W",171.3,304,363.6,6528,13.73,12.45,"1862.0","M",1
"2023-10-18 11:30:50",802988,"2328.0084","S","06931.8906","W",184,322.7,374.5,6528,13.73,12.5,"1862.4","M",1
"2023-10-18 11:30:51",802989,"2328.0071","S","06931.8834","W",161.2,280.1,325.8,6528,13.75,12.5,"1862.8","M",1
"2023-10-18 11:30:52",802990,"2328.0057","S","06931.8761","W",143.9,253.1,295.2,6528,13.71,12.45,"1863.3","M",1
"2023-10-18 11:30:53",802991,"2328.0044","S","06931.8689","W",138.2,234.8,281.5,6528,13.75,12.35,"1863.8","M",1
"2023-10-18 11:30:54",802992,"2328.0031","S","06931.8618","W",106.5,187.5,225,6528,13.78,12.35,"1864.2","M",1
"2023-10-18 11:30:55",802993,"2328.0018","S","06931.8548","W",90.8,152.2,185.8,6528,13.72,12.19,"1864.6","M",1
"2023-10-18 11:30:56",802994,"2328.0005","S","06931.8478","W",92,162,197,6528,13.76,11.99,"1864.9","M",1
"2023-10-18 11:30:57",802995,"2327.9992","S","06931.8408","W",95.1,167.6,204.2,6528,13.76,11.88,"1865.2","M",1
"2023-10-18 11:30:58",802996,"2327.9979","S","06931.8340","W",88,155.7,191.6,6528,13.76,11.83,"1865.5","M",1
"2023-10-18 11:30:59",802997,"2327.9967","S","06931.8273","W",69.6,119.4,142.3,6528,13.75,11.73,"1865.7","M",1
"2023-10-18 11:31:00",802998,"2327.9956","S","06931.8206","W",55.6,95.6,113.9,6528,13.74,11.27,"1866.0","M",1
"2023-10-18 11:31:01",802999,"2327.9946","S","06931.8142","W",55.8,94.2,108.8,6528,13.76,10.75,"1866.3","M",1
"2023-10-18 11:31:02",803000,"2327.9936","S","06931.8081","W",55.1,92.7,110.7,3547,13.76,10.44,"1866.7","M",1
"2023-10-18 11:31:03",803001,"2327.9924","S","06931.8021","W",47.9,85.2,100.5,6528,13.73,10.49,"1866.9","M",1
"2023-10-18 11:31:04",803002,"2327.9911","S","06931.7961","W",41.7,72.3,84,6528,13.72,10.6,"1867.0","M",1
"2023-10-18 11:31:05",803003,"2327.9898","S","06931.7901","W",36,59.7,69.4,3032,13.73,10.34,"1867.1","M",1
"2023-10-18 11:31:06",803004,"2327.9885","S","06931.7843","W",31.5,51.8,62.5,2628,13.73,9.88,"1867.2","M",1
"2023-10-18 11:31:07",803005,"2327.9873","S","06931.7787","W",29.8,50.8,59.2,2479,13.75,9.88,"1867.3","M",1
"2023-10-18 11:31:08",803006,"2327.9862","S","06931.7730","W",24.5,43.9,53.8,2635,13.74,10.03,"1867.4","M",1
"2023-10-18 11:31:09",803007,"2327.9851","S","06931.7673","W",21.3,36.6,44.4,2000,13.75,9.72,"1867.4","M",1
"2023-10-18 11:31:10",803008,"2327.9840","S","06931.7619","W",27,43.6,51.4,1678,13.75,9.36,"1867.5","M",1
"2023-10-18 11:31:11",803009,"2327.9830","S","06931.7565","W",23.5,40,47,2430,13.71,9.36,"1867.5","M",1
"2023-10-18 11:31:12",803010,"2327.9818","S","06931.7511","W",24.5,41.1,48.6,1553,13.75,9.47,"1867.6","M",1
"2023-10-18 11:31:13",803011,"2327.9806","S","06931.7457","W",22.3,41.7,51.5,6528,13.75,9.47,"1867.6","M",1
"2023-10-18 11:31:14",803012,"2327.9793","S","06931.7404","W",23.6,38.8,48.3,1730,13.75,9.31,"1867.6","M",1
"2023-10-18 11:31:15",803013,"2327.9778","S","06931.7353","W",23.5,41.3,47.8,1978,13.71,9.05,"1867.7","M",1
"2023-10-18 11:31:16",803014,"2327.9760","S","06931.7304","W",21.6,39.5,48.5,2647,13.74,8.95,"1867.7","M",1
"2023-10-18 11:31:17",803015,"2327.9740","S","06931.7256","W",22.5,37.1,45.3,1315,13.75,8.95,"1867.7","M",1
"2023-10-18 11:31:18",803016,"2327.9716","S","06931.7210","W",20.8,37.4,45.1,1682,13.73,9.16,"1867.8","M",1
"2023-10-18 11:31:19",803017,"2327.9689","S","06931.7163","W",26.9,46.2,55.3,1653,13.73,9.41,"1867.8","M",1
"2023-10-18 11:31:20",803018,"2327.9658","S","06931.7118","W",27.1,48.1,55,2097,13.71,9.77,"1867.8","M",1
"2023-10-18 11:31:21",803019,"2327.9624","S","06931.7072","W",22.9,37.9,45,2455,13.75,10.19,"1867.8","M",1
"2023-10-18 11:31:22",803020,"2327.9587","S","06931.7027","W",21.5,36,42.7,2129,13.76,10.49,"1867.8","M",1
"2023-10-18 11:31:23",803021,"2327.9546","S","06931.6983","W",19.1,31.1,37,1631,13.76,10.75,"1867.8","M",1
"2023-10-18 11:31:24",803022,"2327.9503","S","06931.6939","W",17.7,29,34.5,1373,13.75,10.96,"1867.8","M",1
"2023-10-18 11:31:25",803023,"2327.9458","S","06931.6896","W",17.5,31.5,37.5,1708,13.74,11.16,"1867.9","M",1
"2023-10-18 11:31:26",803024,"2327.9410","S","06931.6855","W",20,33.9,39.4,1436,13.76,11.16,"1867.9","M",1
"2023-10-18 11:31:27",803025,"2327.9362","S","06931.6815","W",19.5,33.3,41.7,2353,13.78,11.06,"1867.8","M",1
"2023-10-18 11:31:28",803026,"2327.9313","S","06931.6775","W",21.6,34.8,41.7,1429,13.75,11.11,"1867.8","M",1
"2023-10-18 11:31:29",803027,"2327.9264","S","06931.6736","W",24.7,43.9,51.1,2053,13.75,11.21,"1867.7","M",1
"2023-10-18 11:31:30",803028,"2327.9215","S","06931.6697","W",28.3,48.9,59.9,2509,13.75,11.27,"1867.7","M",1
"2023-10-18 11:31:31",803029,"2327.9165","S","06931.6658","W",25.2,41,49.8,2451,13.76,11.11,"1867.5","M",1
"2023-10-18 11:31:32",803030,"2327.9117","S","06931.6621","W",20.3,36.6,45.2,2174,13.78,10.91,"1867.2","M",1
"2023-10-18 11:31:33",803031,"2327.9068","S","06931.6584","W",29.1,51.2,61.6,2554,13.79,10.8,"1866.8","M",1
"2023-10-18 11:31:34",803032,"2327.9020","S","06931.6549","W",36.4,63.6,76.4,3164,13.74,10.7,"1866.4","M",1
"2023-10-18 11:31:35",803033,"2327.8970","S","06931.6516","W",36.2,64.3,77.7,2702,13.76,10.7,"1866.0","M",1
"2023-10-18 11:31:36",803034,"2327.8919","S","06931.6486","W",39.5,70.3,83.7,6528,13.74,10.6,"1865.6","M",1
"2023-10-18 11:31:37",803035,"2327.8867","S","06931.6460","W",42.4,79.7,97.3,6528,13.76,10.49,"1865.1","M",1
"2023-10-18 11:31:38",803036,"2327.8815","S","06931.6437","W",57.4,105.1,125.8,6528,13.77,10.34,"1864.7","M",1
"2023-10-18 11:31:39",803037,"2327.8762","S","06931.6417","W",64.6,114.5,138.2,6528,13.75,10.29,"1864.2","M",1
"2023-10-18 11:31:40",803038,"2327.8709","S","06931.6400","W",135.6,251.7,305.6,6528,13.74,10.29,"1863.6","M",1
"2023-10-18 11:31:41",803039,"2327.8656","S","06931.6384","W",249.1,462.9,572.6,6528,13.78,10.29,"1862.9","M",1
"2023-10-18 11:31:42",803040,"2327.8600","S","06931.6369","W",376.3,698.7,841,6528,13.78,10.44,"1862.2","M",1
"2023-10-18 11:31:43",803041,"2327.8545","S","06931.6354","W",552.8,1017,1210,6528,13.78,10.8,"1861.4","M",1
"2023-10-18 11:31:44",803042,"2327.8487","S","06931.6339","W",718.1,1310,1548,6528,13.74,11.01,"1860.6","M",1
"2023-10-18 11:31:45",803043,"2327.8428","S","06931.6324","W",748.7,1399,1668,6528,13.71,11.21,"1859.8","M",1
"2023-10-18 11:31:46",803044,"2327.8368","S","06931.6308","W",620.8,1159,1391,6528,13.74,11.42,"1859.0","M",1
